MSGs,Ses,
694,171,,
Router 192.168.0.0
RT,RIB,RIB in 192.168.0.1,RIB in 192.168.0.4,RIB in 192.168.0.16,RIB in 192.168.0.3,RIB in 192.168.0.10,RIB in 192.168.0.9,RIB in 192.168.0.5,RIB in 192.168.0.15,RIB in 192.168.0.13,RIB in 192.168.0.8,RIB in 192.168.0.12,RIB in 192.168.0.11,RIB in 192.168.0.2,RIB in 192.168.0.6,RIB in 192.168.0.7,RIB in 192.168.0.17,RIB in 192.168.0.14,RIB in 192.168.0.18,RIB out 192.168.0.1,RIB out 192.168.0.4,RIB out 192.168.0.16,RIB out 192.168.0.3,RIB out 192.168.0.10,RIB out 192.168.0.9,RIB out 192.168.0.5,RIB out 192.168.0.15,RIB out 192.168.0.13,RIB out 192.168.0.8,RIB out 192.168.0.12,RIB out 192.168.0.11,RIB out 192.168.0.2,RIB out 192.168.0.6,RIB out 192.168.0.7,RIB out 192.168.0.17,RIB out 192.168.0.14,RIB out 192.168.0.18,
32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,
Router 192.168.0.1
RT,RIB,RIB in 192.168.0.4,RIB in 192.168.0.16,RIB in 192.168.0.3,RIB in 192.168.0.10,RIB in 192.168.0.9,RIB in 192.168.0.5,RIB in 192.168.0.15,RIB in 192.168.0.13,RIB in 192.168.0.8,RIB in 192.168.0.12,RIB in 192.168.0.11,RIB in 192.168.0.2,RIB in 192.168.0.0,RIB in 192.168.0.6,RIB in 192.168.0.7,RIB in 192.168.0.17,RIB in 192.168.0.14,RIB in 192.168.0.18,RIB out 192.168.0.4,RIB out 192.168.0.16,RIB out 192.168.0.3,RIB out 192.168.0.10,RIB out 192.168.0.9,RIB out 192.168.0.5,RIB out 192.168.0.15,RIB out 192.168.0.13,RIB out 192.168.0.8,RIB out 192.168.0.12,RIB out 192.168.0.11,RIB out 192.168.0.2,RIB out 192.168.0.0,RIB out 192.168.0.6,RIB out 192.168.0.7,RIB out 192.168.0.17,RIB out 192.168.0.14,RIB out 192.168.0.18,
32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,
Router 192.168.0.2
RT,RIB,RIB in 192.168.0.1,RIB in 192.168.0.4,RIB in 192.168.0.16,RIB in 192.168.0.3,RIB in 192.168.0.10,RIB in 192.168.0.9,RIB in 192.168.0.5,RIB in 192.168.0.15,RIB in 192.168.0.13,RIB in 192.168.0.8,RIB in 192.168.0.12,RIB in 192.168.0.11,RIB in 192.168.0.0,RIB in 192.168.0.6,RIB in 192.168.0.7,RIB in 192.168.0.17,RIB in 192.168.0.14,RIB in 192.168.0.18,RIB out 192.168.0.1,RIB out 192.168.0.4,RIB out 192.168.0.16,RIB out 192.168.0.3,RIB out 192.168.0.10,RIB out 192.168.0.9,RIB out 192.168.0.5,RIB out 192.168.0.15,RIB out 192.168.0.13,RIB out 192.168.0.8,RIB out 192.168.0.12,RIB out 192.168.0.11,RIB out 192.168.0.0,RIB out 192.168.0.6,RIB out 192.168.0.7,RIB out 192.168.0.17,RIB out 192.168.0.14,RIB out 192.168.0.18,
32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,
Router 192.168.0.3
RT,RIB,RIB in 192.168.0.1,RIB in 192.168.0.4,RIB in 192.168.0.16,RIB in 192.168.0.10,RIB in 192.168.0.9,RIB in 192.168.0.5,RIB in 192.168.0.15,RIB in 192.168.0.13,RIB in 192.168.0.8,RIB in 192.168.0.12,RIB in 192.168.0.11,RIB in 192.168.0.2,RIB in 192.168.0.0,RIB in 192.168.0.6,RIB in 192.168.0.7,RIB in 192.168.0.17,RIB in 192.168.0.14,RIB in 192.168.0.18,RIB out 192.168.0.1,RIB out 192.168.0.4,RIB out 192.168.0.16,RIB out 192.168.0.10,RIB out 192.168.0.9,RIB out 192.168.0.5,RIB out 192.168.0.15,RIB out 192.168.0.13,RIB out 192.168.0.8,RIB out 192.168.0.12,RIB out 192.168.0.11,RIB out 192.168.0.2,RIB out 192.168.0.0,RIB out 192.168.0.6,RIB out 192.168.0.7,RIB out 192.168.0.17,RIB out 192.168.0.14,RIB out 192.168.0.18,
32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,
