MSGs,Ses,
RT,RIB,RIB in 192.168.0.17,RIB in 192.168.0.38,RIB in 192.168.0.10,RIB in 192.168.0.26,RIB in 192.168.0.32,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.28,RIB in 192.168.0.16,RIB in 192.168.0.36,RIB in 192.168.0.23,RIB in 192.168.0.3,RIB in 192.168.0.40,RIB in 192.168.0.39,RIB in 192.168.0.46,RIB in 192.168.0.22,RIB in 192.168.0.18,RIB in 192.168.0.9,RIB in 192.168.0.20,RIB out 192.168.0.17,RIB out 192.168.0.38,RIB out 192.168.0.10,RIB out 192.168.0.26,RIB out 192.168.0.32,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.28,RIB out 192.168.0.16,RIB out 192.168.0.36,RIB out 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.40,RIB out 192.168.0.39,RIB out 192.168.0.46,RIB out 192.168.0.22,RIB out 192.168.0.18,RIB out 192.168.0.9,RIB out 192.168.0.20,
91,45,45,45,45,40,45,45,45,40,45,40,40,45,35,45,45,40,40,45,45,45,40,45,45,45,45,40,45,45,45,40,45,40,40,45,35,45,45,40,40,45,45,45,40,45,52310,
Router 2.168.0.17
RT,RIB,RIB in 192.168.0.13,RIB out 192.168.0.13,
91,45,0,0,52310,
Router 2.168.0.38
RT,RIB,RIB in 192.168.0.13,RIB out 192.168.0.13,
91,45,0,0,52310,
Router 2.168.0.9
RT,RIB,RIB in 192.168.0.7,RIB in 192.168.0.10,RIB in 192.168.0.26,RIB in 192.168.0.32,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.13,RIB in 192.168.0.28,RIB in 192.168.0.36,RIB in 192.168.0.16,RIB in 192.168.0.23,RIB in 192.168.0.3,RIB in 192.168.0.40,RIB in 192.168.0.39,RIB in 192.168.0.20,RIB out 192.168.0.7,RIB out 192.168.0.10,RIB out 192.168.0.26,RIB out 192.168.0.32,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.13,RIB out 192.168.0.28,RIB out 192.168.0.36,RIB out 192.168.0.16,RIB out 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.40,RIB out 192.168.0.39,RIB out 192.168.0.20,
92,45,45,45,40,45,45,45,40,45,40,45,40,40,45,45,45,40,40,45,45,45,40,45,45,45,40,45,40,45,40,40,45,45,45,40,40,45,52310,
Router 2.168.0.7
RT,RIB,RIB in 192.168.0.37,RIB in 192.168.0.9,RIB out 192.168.0.37,RIB out 192.168.0.9,
91,45,45,0,45,0,52310,
Router 2.168.0.37
RT,RIB,RIB in 192.168.0.7,RIB out 192.168.0.7,
91,45,0,0,52310,
Router 2.168.0.32
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.26,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.28,RIB in 192.168.0.13,RIB in 192.168.0.16,RIB in 192.168.0.36,RIB in 192.168.0.23,RIB in 192.168.0.3,RIB in 192.168.0.40,RIB in 192.168.0.39,RIB in 192.168.0.46,RIB in 192.168.0.22,RIB in 192.168.0.18,RIB in 192.168.0.9,RIB in 192.168.0.20,RIB out 192.168.0.10,RIB out 192.168.0.26,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.28,RIB out 192.168.0.13,RIB out 192.168.0.16,RIB out 192.168.0.36,RIB out 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.40,RIB out 192.168.0.39,RIB out 192.168.0.46,RIB out 192.168.0.22,RIB out 192.168.0.18,RIB out 192.168.0.9,RIB out 192.168.0.20,
91,45,45,40,45,45,40,45,40,40,45,45,40,45,45,40,40,45,45,45,35,45,45,40,45,45,40,45,40,40,45,45,40,45,45,40,40,45,45,45,35,45,52310,
Router 2.168.0.10
RT,RIB,RIB in 192.168.0.26,RIB in 192.168.0.32,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.28,RIB in 192.168.0.13,RIB in 192.168.0.16,RIB in 192.168.0.36,RIB in 192.168.0.23,RIB in 192.168.0.3,RIB in 192.168.0.40,RIB in 192.168.0.39,RIB in 192.168.0.46,RIB in 192.168.0.22,RIB in 192.168.0.18,RIB in 192.168.0.9,RIB in 192.168.0.20,RIB out 192.168.0.26,RIB out 192.168.0.32,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.28,RIB out 192.168.0.13,RIB out 192.168.0.16,RIB out 192.168.0.36,RIB out 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.40,RIB out 192.168.0.39,RIB out 192.168.0.46,RIB out 192.168.0.22,RIB out 192.168.0.18,RIB out 192.168.0.9,RIB out 192.168.0.20,
91,45,40,45,45,45,40,45,40,40,45,45,40,45,45,40,40,45,45,45,35,45,40,45,45,45,40,45,40,40,45,45,40,45,45,40,40,45,45,45,35,45,52310,
Router 2.168.0.8
RT,RIB,RIB in 192.168.0.3,RIB out 192.168.0.3,
91,45,0,0,52310,
Router 2.168.0.40
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.26,RIB in 192.168.0.32,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.13,RIB in 192.168.0.28,RIB in 192.168.0.36,RIB in 192.168.0.16,RIB in 192.168.0.23,RIB in 192.168.0.3,RIB in 192.168.0.39,RIB in 192.168.0.46,RIB in 192.168.0.22,RIB in 192.168.0.18,RIB in 192.168.0.9,RIB in 192.168.0.20,RIB out 192.168.0.10,RIB out 192.168.0.26,RIB out 192.168.0.32,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.13,RIB out 192.168.0.28,RIB out 192.168.0.36,RIB out 192.168.0.16,RIB out 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.39,RIB out 192.168.0.46,RIB out 192.168.0.22,RIB out 192.168.0.18,RIB out 192.168.0.9,RIB out 192.168.0.20,
92,45,45,40,45,45,45,40,45,40,45,40,40,45,45,45,40,45,45,45,40,45,45,40,45,45,45,40,45,40,45,40,40,45,45,45,40,45,45,45,40,45,52310,
Router 2.168.0.39
RT,RIB,RIB in 192.168.0.19,RIB in 192.168.0.10,RIB in 192.168.0.26,RIB in 192.168.0.32,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.13,RIB in 192.168.0.28,RIB in 192.168.0.36,RIB in 192.168.0.16,RIB in 192.168.0.23,RIB in 192.168.0.3,RIB in 192.168.0.40,RIB in 192.168.0.46,RIB in 192.168.0.22,RIB in 192.168.0.18,RIB in 192.168.0.9,RIB in 192.168.0.20,RIB out 192.168.0.19,RIB out 192.168.0.10,RIB out 192.168.0.26,RIB out 192.168.0.32,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.13,RIB out 192.168.0.28,RIB out 192.168.0.36,RIB out 192.168.0.16,RIB out 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.40,RIB out 192.168.0.46,RIB out 192.168.0.22,RIB out 192.168.0.18,RIB out 192.168.0.9,RIB out 192.168.0.20,
92,45,45,45,40,45,45,45,40,45,40,45,40,40,45,45,45,40,45,45,45,40,45,45,45,40,45,45,45,40,45,40,45,40,40,45,45,45,40,45,45,45,40,45,52310,
Router 2.168.0.3
RT,RIB,RIB in 192.168.0.8,RIB in 192.168.0.10,RIB in 192.168.0.26,RIB in 192.168.0.32,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.13,RIB in 192.168.0.28,RIB in 192.168.0.36,RIB in 192.168.0.16,RIB in 192.168.0.23,RIB in 192.168.0.40,RIB in 192.168.0.39,RIB in 192.168.0.46,RIB in 192.168.0.22,RIB in 192.168.0.18,RIB in 192.168.0.9,RIB in 192.168.0.20,RIB out 192.168.0.8,RIB out 192.168.0.10,RIB out 192.168.0.26,RIB out 192.168.0.32,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.13,RIB out 192.168.0.28,RIB out 192.168.0.36,RIB out 192.168.0.16,RIB out 192.168.0.23,RIB out 192.168.0.40,RIB out 192.168.0.39,RIB out 192.168.0.46,RIB out 192.168.0.22,RIB out 192.168.0.18,RIB out 192.168.0.9,RIB out 192.168.0.20,
91,45,45,45,40,45,45,45,40,45,40,45,40,40,45,45,40,35,45,45,45,40,45,45,45,40,45,45,45,40,45,40,45,40,40,45,45,40,35,45,45,45,40,45,52310,
Router 2.168.0.20
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.26,RIB in 192.168.0.32,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.13,RIB in 192.168.0.28,RIB in 192.168.0.36,RIB in 192.168.0.16,RIB in 192.168.0.23,RIB in 192.168.0.3,RIB in 192.168.0.40,RIB in 192.168.0.39,RIB in 192.168.0.9,RIB out 192.168.0.10,RIB out 192.168.0.26,RIB out 192.168.0.32,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.13,RIB out 192.168.0.28,RIB out 192.168.0.36,RIB out 192.168.0.16,RIB out 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.40,RIB out 192.168.0.39,RIB out 192.168.0.9,
91,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52310,
Router 2.168.0.28
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.26,RIB in 192.168.0.32,RIB in 192.168.0.6,RIB in 192.168.0.45,RIB in 192.168.0.4,RIB in 192.168.0.34,RIB in 192.168.0.35,RIB in 192.168.0.13,RIB in 192.168.0.16,RIB in 192.168.0.36,RIB in 192.168.0.23,RIB in 192.168.0.3,RIB in 192.168.0.40,RIB in 192.168.0.39,RIB in 192.168.0.46,RIB in 192.168.0.22,RIB in 192.168.0.18,RIB in 192.168.0.9,RIB in 192.168.0.20,RIB out 192.168.0.10,RIB out 192.168.0.26,RIB out 192.168.0.32,RIB out 192.168.0.6,RIB out 192.168.0.45,RIB out 192.168.0.4,RIB out 192.168.0.34,RIB out 192.168.0.35,RIB out 192.168.0.13,RIB out 192.168.0.16,RIB out 192.168.0.36,RIB out 192.168.0.23,RIB out 192.168.0.3,RIB out 192.168.0.40,RIB out 192.168.0.39,RIB out 192.168.0.46,RIB out 192.168.0.22,RIB out 192.168.0.18,RIB out 192.168.0.9,RIB out 192.168.0.20,
92,45,45,40,45,45,45,40,45,40,45,45,40,45,45,40,40,45,45,45,40,45,45,40,45,45,45,40,45,40,45,45,40,45,45,40,40,45,45,45,40,45,52310,
Router 2.168.0.19
RT,RIB,RIB in 192.168.0.1,RIB in 192.168.0.39,RIB out 192.168.0.1,RIB out 192.168.0.39,
91,45,45,0,45,0,52310,
Router 2.168.0.1
RT,RIB,RIB in 192.168.0.19,RIB out 192.168.0.19,
91,45,0,0,52310,
Router 2.168.0.16
