MSGs,Ses,
RT,RIB,RIB in 192.168.0.27,RIB in 192.168.0.29,RIB in 192.168.0.28,RIB in 192.168.0.30,RIB in 192.168.0.25,RIB in 192.168.0.26,RIB in 192.168.0.21,RIB in 192.168.0.10,RIB in 192.168.0.7,RIB in 192.168.0.3,RIB in 192.168.0.6,RIB in 192.168.0.20,RIB in 192.168.0.5,RIB in 192.168.0.2,RIB in 192.168.0.0,RIB in 192.168.0.1,RIB in 192.168.0.15,RIB in 192.168.0.17,RIB in 192.168.0.8,RIB in 192.168.0.18,RIB in 192.168.0.12,RIB in 192.168.0.9,RIB in 192.168.0.14,RIB in 192.168.0.16,RIB in 192.168.0.11,RIB out 192.168.0.27,RIB out 192.168.0.29,RIB out 192.168.0.28,RIB out 192.168.0.30,RIB out 192.168.0.25,RIB out 192.168.0.26,RIB out 192.168.0.21,RIB out 192.168.0.10,RIB out 192.168.0.7,RIB out 192.168.0.3,RIB out 192.168.0.6,RIB out 192.168.0.20,RIB out 192.168.0.5,RIB out 192.168.0.2,RIB out 192.168.0.0,RIB out 192.168.0.1,RIB out 192.168.0.15,RIB out 192.168.0.17,RIB out 192.168.0.8,RIB out 192.168.0.18,RIB out 192.168.0.12,RIB out 192.168.0.9,RIB out 192.168.0.14,RIB out 192.168.0.16,RIB out 192.168.0.11,
66,20,20,20,20,20,20,20,20,20,15,10,20,20,20,20,20,20,20,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,15,10,20,20,20,20,20,20,20,15,20,20,20,20,20,20,20,5785,
Router 192.168.0.5
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.1,RIB in 192.168.0.20,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.1,RIB out 192.168.0.20,
66,20,0,0,0,0,0,0,0,0,0,0,5785,
Router 192.168.0.6
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.1,RIB in 192.168.0.20,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.1,RIB out 192.168.0.20,
66,20,0,0,0,0,0,0,0,0,0,0,5785,
Router 192.168.0.7
RT,RIB,RIB in 192.168.0.35,RIB in 192.168.0.32,RIB in 192.168.0.31,RIB in 192.168.0.34,RIB in 192.168.0.33,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.3,RIB in 192.168.0.6,RIB in 192.168.0.20,RIB in 192.168.0.5,RIB in 192.168.0.2,RIB in 192.168.0.0,RIB in 192.168.0.1,RIB in 192.168.0.15,RIB in 192.168.0.17,RIB in 192.168.0.8,RIB in 192.168.0.18,RIB in 192.168.0.12,RIB in 192.168.0.9,RIB in 192.168.0.14,RIB in 192.168.0.16,RIB in 192.168.0.11,RIB out 192.168.0.35,RIB out 192.168.0.32,RIB out 192.168.0.31,RIB out 192.168.0.34,RIB out 192.168.0.33,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.3,RIB out 192.168.0.6,RIB out 192.168.0.20,RIB out 192.168.0.5,RIB out 192.168.0.2,RIB out 192.168.0.0,RIB out 192.168.0.1,RIB out 192.168.0.15,RIB out 192.168.0.17,RIB out 192.168.0.8,RIB out 192.168.0.18,RIB out 192.168.0.12,RIB out 192.168.0.9,RIB out 192.168.0.14,RIB out 192.168.0.16,RIB out 192.168.0.11,
66,20,20,10,20,20,20,20,20,15,20,20,20,20,20,20,20,15,20,20,20,20,20,20,20,20,10,20,20,20,20,20,15,20,20,20,20,20,20,20,15,20,20,20,20,20,20,20,5785,
Router 192.168.0.8
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.15,RIB in 192.168.0.12,RIB in 192.168.0.9,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.15,RIB out 192.168.0.12,RIB out 192.168.0.9,
66,20,0,0,0,0,0,0,0,0,0,0,0,0,5785,
Router 192.168.0.9
RT,RIB,RIB in 192.168.0.40,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.15,RIB in 192.168.0.12,RIB in 192.168.0.8,RIB out 192.168.0.40,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.15,RIB out 192.168.0.12,RIB out 192.168.0.8,
66,20,20,20,10,10,20,20,20,20,20,10,10,20,20,20,5785,
Router 192.168.0.10
RT,RIB,RIB in 192.168.0.24,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.3,RIB in 192.168.0.6,RIB in 192.168.0.20,RIB in 192.168.0.5,RIB in 192.168.0.2,RIB in 192.168.0.0,RIB in 192.168.0.1,RIB in 192.168.0.15,RIB in 192.168.0.17,RIB in 192.168.0.8,RIB in 192.168.0.18,RIB in 192.168.0.12,RIB in 192.168.0.9,RIB in 192.168.0.14,RIB in 192.168.0.16,RIB in 192.168.0.11,RIB out 192.168.0.24,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.3,RIB out 192.168.0.6,RIB out 192.168.0.20,RIB out 192.168.0.5,RIB out 192.168.0.2,RIB out 192.168.0.0,RIB out 192.168.0.1,RIB out 192.168.0.15,RIB out 192.168.0.17,RIB out 192.168.0.8,RIB out 192.168.0.18,RIB out 192.168.0.12,RIB out 192.168.0.9,RIB out 192.168.0.14,RIB out 192.168.0.16,RIB out 192.168.0.11,
66,20,20,20,15,10,20,20,20,20,20,20,20,15,20,20,20,20,20,20,20,20,20,15,10,20,20,20,20,20,20,20,15,20,20,20,20,20,20,20,5785,
Router 192.168.0.11
RT,RIB,RIB in 192.168.0.37,RIB in 192.168.0.36,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB out 192.168.0.37,RIB out 192.168.0.36,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,
66,20,20,20,20,5,15,20,20,20,5,15,5785,
Router 192.168.0.12
RT,RIB,RIB in 192.168.0.44,RIB in 192.168.0.45,RIB in 192.168.0.13,RIB in 192.168.0.41,RIB in 192.168.0.42,RIB in 192.168.0.43,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.15,RIB in 192.168.0.17,RIB in 192.168.0.18,RIB in 192.168.0.16,RIB in 192.168.0.8,RIB in 192.168.0.9,RIB in 192.168.0.14,RIB out 192.168.0.44,RIB out 192.168.0.45,RIB out 192.168.0.13,RIB out 192.168.0.41,RIB out 192.168.0.42,RIB out 192.168.0.43,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.15,RIB out 192.168.0.17,RIB out 192.168.0.18,RIB out 192.168.0.16,RIB out 192.168.0.8,RIB out 192.168.0.9,RIB out 192.168.0.14,
66,20,20,20,20,20,20,20,20,15,15,20,10,20,20,20,20,20,20,20,20,20,20,20,20,15,15,20,10,20,20,20,20,20,5785,
Router 192.168.0.13
RT,RIB,RIB in 192.168.0.12,RIB out 192.168.0.12,
66,20,0,0,5785,
Router 192.168.0.14
RT,RIB,RIB in 192.168.0.46,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.15,RIB in 192.168.0.12,RIB out 192.168.0.46,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.15,RIB out 192.168.0.12,
66,20,20,20,10,15,20,15,20,20,10,15,20,15,5785,
Router 192.168.0.15
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.12,RIB in 192.168.0.17,RIB in 192.168.0.18,RIB in 192.168.0.16,RIB in 192.168.0.8,RIB in 192.168.0.9,RIB in 192.168.0.14,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.12,RIB out 192.168.0.17,RIB out 192.168.0.18,RIB out 192.168.0.16,RIB out 192.168.0.8,RIB out 192.168.0.9,RIB out 192.168.0.14,
66,20,20,15,15,20,10,20,20,20,20,20,20,15,15,20,10,20,20,20,20,20,5785,
Router 192.168.0.16
RT,RIB,RIB in 192.168.0.38,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.15,RIB in 192.168.0.12,RIB in 192.168.0.17,RIB out 192.168.0.38,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.15,RIB out 192.168.0.12,RIB out 192.168.0.17,
66,20,20,20,15,15,20,20,10,20,20,15,15,20,20,10,5785,
Router 192.168.0.17
RT,RIB,RIB in 192.168.0.39,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.15,RIB in 192.168.0.12,RIB in 192.168.0.18,RIB in 192.168.0.16,RIB out 192.168.0.39,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.15,RIB out 192.168.0.12,RIB out 192.168.0.18,RIB out 192.168.0.16,
66,20,10,20,15,15,20,20,20,20,10,20,15,15,20,20,20,20,5785,
Router 192.168.0.18
RT,RIB,RIB in 192.168.0.19,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.15,RIB in 192.168.0.12,RIB in 192.168.0.17,RIB out 192.168.0.19,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.15,RIB out 192.168.0.12,RIB out 192.168.0.17,
66,20,20,20,15,15,20,20,10,20,20,15,15,20,20,10,5785,
Router 192.168.0.19
RT,RIB,RIB in 192.168.0.18,RIB out 192.168.0.18,
66,20,0,0,5785,
Router 192.168.0.20
RT,RIB,RIB in 192.168.0.10,RIB in 192.168.0.4,RIB in 192.168.0.7,RIB in 192.168.0.1,RIB in 192.168.0.6,RIB in 192.168.0.5,RIB out 192.168.0.10,RIB out 192.168.0.4,RIB out 192.168.0.7,RIB out 192.168.0.1,RIB out 192.168.0.6,RIB out 192.168.0.5,
66,20,20,15,15,10,20,20,20,15,15,10,20,20,5785,
Router 192.168.0.21
RT,RIB,RIB in 192.168.0.4,RIB out 192.168.0.4,
66,20,0,0,5785,
Router 192.168.0.22
RT,RIB,RIB in 192.168.0.3,RIB out 192.168.0.3,
66,20,0,0,5785,
Router 192.168.0.23
RT,RIB,RIB in 192.168.0.3,RIB out 192.168.0.3,
66,20,0,0,5785,
Router 192.168.0.24
RT,RIB,RIB in 192.168.0.10,RIB out 192.168.0.10,
66,20,0,0,5785,
Router 192.168.0.25
RT,RIB,RIB in 192.168.0.4,RIB out 192.168.0.4,
66,20,0,0,5785,
Router 192.168.0.26
RT,RIB,RIB in 192.168.0.4,RIB out 192.168.0.4,
66,20,0,0,5785,
Router 192.168.0.27
RT,RIB,RIB in 192.168.0.4,RIB out 192.168.0.4,
66,20,0,0,5785,
Router 192.168.0.28
RT,RIB,RIB in 192.168.0.4,RIB out 192.168.0.4,
66,20,0,0,5785,
Router 192.168.0.29
RT,RIB,RIB in 192.168.0.4,RIB out 192.168.0.4,
66,20,0,0,5785,
Router 192.168.0.30
RT,RIB,RIB in 192.168.0.4,RIB out 192.168.0.4,
66,20,0,0,5785,
Router 192.168.0.31
RT,RIB,RIB in 192.168.0.7,RIB out 192.168.0.7,
66,20,0,0,5785,
Router 192.168.0.32
RT,RIB,RIB in 192.168.0.7,RIB out 192.168.0.7,
67,20,10,10,5785,
Router 192.168.0.33
RT,RIB,RIB in 192.168.0.7,RIB out 192.168.0.7,
66,20,0,0,5785,
Router 192.168.0.34
RT,RIB,RIB in 192.168.0.7,RIB out 192.168.0.7,
66,20,0,0,5785,
Router 192.168.0.35
RT,RIB,RIB in 192.168.0.7,RIB out 192.168.0.7,
66,20,0,0,5785,
Router 192.168.0.36
RT,RIB,RIB in 192.168.0.11,RIB out 192.168.0.11,
66,20,0,0,5785,
Router 192.168.0.37
RT,RIB,RIB in 192.168.0.11,RIB out 192.168.0.11,
66,20,0,0,5785,
Router 192.168.0.38
RT,RIB,RIB in 192.168.0.16,RIB out 192.168.0.16,
66,20,0,0,5785,
Router 192.168.0.39
RT,RIB,RIB in 192.168.0.17,RIB out 192.168.0.17,
67,20,10,10,5785,
Router 192.168.0.40
RT,RIB,RIB in 192.168.0.9,RIB out 192.168.0.9,
66,20,0,0,5785,
Router 192.168.0.41
RT,RIB,RIB in 192.168.0.12,RIB out 192.168.0.12,
66,20,0,0,5785,
Router 192.168.0.42
RT,RIB,RIB in 192.168.0.12,RIB out 192.168.0.12,
66,20,0,0,5785,
Router 192.168.0.43
RT,RIB,RIB in 192.168.0.12,RIB out 192.168.0.12,
66,20,0,0,5785,
Router 192.168.0.44
RT,RIB,RIB in 192.168.0.12,RIB out 192.168.0.12,
66,20,0,0,5785,
Router 192.168.0.45
RT,RIB,RIB in 192.168.0.12,RIB out 192.168.0.12,
66,20,0,0,5785,
